email_id,subject,true_label,predicted_label,reasoning,error,raw_response
501,Standard Bank Account eStatement 2021-06-25,1,LEGITIMATE,"The email appears to be a legitimate statement from Standard Bank, including contact information and disclaimers consistent with their branding.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate statement from Standard Bank, including contact information and disclaimers consistent with their branding.""}"
502,buy now Viagra 100mg x 90 pills US $ 1.78 Per Pill,1,PHISHING,"The email subject and body contain a generic drug offer with an unusually low price, often a tactic used in phishing scams.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email subject and body contain a generic drug offer with an unusually low price, often a tactic used in phishing scams.""}"
503,View Doc!,1,PHISHING,"Suspicious subject line and sender impersonation, generic greeting, and grammatical errors suggest a phishing attempt.",,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious subject line and sender impersonation, generic greeting, and grammatical errors suggest a phishing attempt.""}"
504,instructions to remove spyware / adware infections,1,PHISHING,"The email uses scare tactics, urges immediate action, and includes suspicious links without providing a clear sender identity.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email uses scare tactics, urges immediate action, and includes suspicious links without providing a clear sender identity.""}"
505,Important Product Notification,0,PHISHING,"The email contains suspicious links and urges immediate action, common tactics used in phishing attempts.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious links and urges immediate action, common tactics used in phishing attempts.""}"
506,New Document From USAA,1,PHISHING,"The email contains suspicious repetition and a generic greeting, urging the recipient to click a link without providing specific details about the documents.",,"{""classification"": ""PHISHING"", ""reasoning"": ""The email contains suspicious repetition and a generic greeting, urging the recipient to click a link without providing specific details about the documents.""}"
507,risk offsite team notes / example letter,0,LEGITIMATE,The email appears to be an internal communication with a familiar tone and context.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be an internal communication with a familiar tone and context.""}"
508,Re> Powerbook question,0,LEGITIMATE,"The email appears to be a normal, work-related discussion about compatibility issues with a video conferencing software.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a normal, work-related discussion about compatibility issues with a video conferencing software.""}"
509,Re:,1,PHISHING,"The email uses aggressive language, promotes a potentially fraudulent investment opportunity, and includes a generic warning about potential losses.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email uses aggressive language, promotes a potentially fraudulent investment opportunity, and includes a generic warning about potential losses.""
}
```"
510,[Bug 5780] URI processing turns uuencoded strings into http URI's which then causes FPs,0,LEGITIMATE,This appears to be a legitimate email notification from a bug tracking system.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This appears to be a legitimate email notification from a bug tracking system.""}"
511,Re:,1,PHISHING,Suspicious link with no context in a generic subject line,,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious link with no context in a generic subject line""}"
512,Words fail me,0,LEGITIMATE,The email appears to be a legitimate blog post excerpt with links to related content.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a legitimate blog post excerpt with links to related content.""}"
513,award - winning spyware removal utility,1,PHISHING,Suspicious URL and irrelevant content suggest a phishing attempt.,,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious URL and irrelevant content suggest a phishing attempt.""}"
514,nan,0,LEGITIMATE,"The email content appears to be a casual, informal message and doesn't contain any phishing indicators like requests for personal information or suspicious links.",,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email content appears to be a casual, informal message and doesn't contain any phishing indicators like requests for personal information or suspicious links.""}"
515,Rev 5345: auth/auth_util2.c renamed to auth/token_util.c in	Volker's checkin in	http://samba.sernet.de/ma/bzr/SAMBA_3_0-registry.bzr/,0,,,JSON_PARSE_FAILED,"num_sids)) {
-		return NULL;
-	}
-	
-	status = add_builtin_administrators(result);
-	if (!NT_STATUS_IS_OK(status)) {
-		DEBUG(0, (""add_builtin_administrators failed\\n""));
-		return NULL;
-	}
-	
-	status = create_builtin_users();
-	if (!NT_STATUS_IS_OK(status)) {
-		DEBUG(0, (""create_builtin_users failed\\n""));
-		return NULL;
-	}
-	
-	return result;
-}
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-"
516,Ic 2.8 system requirements?,0,LEGITIMATE,The email appears to be a genuine request for technical information about system requirements.,,"```json
{
""classification"": ""LEGITIMATE"",
""reasoning"": ""The email appears to be a genuine request for technical information about system requirements.""
}
```"
517,PROMOTIONAL PROGRAMM,1,PHISHING,"The email contains classic phishing hallmarks: unsolicited lottery winnings, pressure to act quickly, requests for personal information, and grammatical errors.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains classic phishing hallmarks: unsolicited lottery winnings, pressure to act quickly, requests for personal information, and grammatical errors.""
}
```"
518,Re: [opensuse] Extensive disk i/o at startup (10.3)(rephrased posting),0,LEGITIMATE,This appears to be a genuine discussion on a technical forum about a software issue.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""This appears to be a genuine discussion on a technical forum about a software issue.""}"
519,Lucky numbers 4-9-17-36-44-78,1,PHISHING,"Classic lottery scam with grammatical errors, generic greetings, and requests for personal information.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""Classic lottery scam with grammatical errors, generic greetings, and requests for personal information.""
}
```"
520,123,1,PHISHING,The email promotes counterfeit medication with unrealistic claims and a suspicious URL.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email promotes counterfeit medication with unrealistic claims and a suspicious URL.""}"
521,Entrepreneur,1,PHISHING,"The email contains common phishing hallmarks such as generic greetings, urgent language, requests for personal information, and suspicious sender details.",,"```json
{
""classification"": ""PHISHING"",
""reasoning"": ""The email contains common phishing hallmarks such as generic greetings, urgent language, requests for personal information, and suspicious sender details.""
}
```"
522,EmedsWorldwideShippingNewOffer,1,PHISHING,Suspicious URL and generic subject line suggest a phishing attempt.,,"{""classification"": ""PHISHING"", ""reasoning"": ""Suspicious URL and generic subject line suggest a phishing attempt.""}"
523,Re: Cirrus Servos - Question - How do they rate compared to Futaba,0,PHISHING,The email provides a link to a website without context and asks for comparison information that could be used to phish for personal data.,,"{""classification"": ""PHISHING"", ""reasoning"": ""The email provides a link to a website without context and asks for comparison information that could be used to phish for personal data.""}"
524,urgent : ad and spyware consumer alert,1,PHISHING,"Generic urgent subject, suspicious link with no context",,"{""classification"": ""PHISHING"", ""reasoning"": ""Generic urgent subject, suspicious link with no context""}"
525,Re: [ILUG-Social] Doom for Linux,0,LEGITIMATE,The email appears to be a genuine discussion within a Linux user group about obtaining a copy of the Doom game for Linux.,,"{""classification"": ""LEGITIMATE"", ""reasoning"": ""The email appears to be a genuine discussion within a Linux user group about obtaining a copy of the Doom game for Linux.""}"
